part|module|q_code|q_desc|a_code|a_desc
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g070|___ tem dificuldade permanente de caminhar ou subir degraus, mesmo usando prótese, bengala ou outro aparelho de auxílio? (Para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para caminhar, mesmo usando prótese, bengala ou aparelho de auxílio? (Para moradores com 2 a 4 anos de idade.)|3|Sim, muita dificuldade
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g070|___ tem dificuldade permanente de caminhar ou subir degraus, mesmo usando prótese, bengala ou outro aparelho de auxílio? (Para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para caminhar, mesmo usando prótese, bengala ou aparelho de auxílio? (Para moradores com 2 a 4 anos de idade.)|4|Sim, não consegue de modo algum
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g070|___ tem dificuldade permanente de caminhar ou subir degraus, mesmo usando prótese, bengala ou outro aparelho de auxílio? (Para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para caminhar, mesmo usando prótese, bengala ou aparelho de auxílio? (Para moradores com 2 a 4 anos de idade.)|9|Ignorado
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g070|___ tem dificuldade permanente de caminhar ou subir degraus, mesmo usando prótese, bengala ou outro aparelho de auxílio? (Para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para caminhar, mesmo usando prótese, bengala ou aparelho de auxílio? (Para moradores com 2 a 4 anos de idade.)|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g071|___ tem dificuldade permanente de caminhar ou subir degraus? (Para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para caminhar? (Para moradores com 2 a 4 anos de idade.)|1|Não, nenhuma dificuldade
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g071|___ tem dificuldade permanente de caminhar ou subir degraus? (Para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para caminhar? (Para moradores com 2 a 4 anos de idade.)|2|Sim, alguma dificuldade
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g071|___ tem dificuldade permanente de caminhar ou subir degraus? (Para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para caminhar? (Para moradores com 2 a 4 anos de idade.)|3|Sim, muita dificuldade
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g071|___ tem dificuldade permanente de caminhar ou subir degraus? (Para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para caminhar? (Para moradores com 2 a 4 anos de idade.)|4|Sim, não consegue de modo algum
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g071|___ tem dificuldade permanente de caminhar ou subir degraus? (Para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para caminhar? (Para moradores com 2 a 4 anos de idade.)|9|Ignorado
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g071|___ tem dificuldade permanente de caminhar ou subir degraus? (Para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para caminhar? (Para moradores com 2 a 4 anos de idade.)|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g072|___ usa algum aparelho de auxílio para realizar movimentos com os membros superiores?|1|Sim
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g072|___ usa algum aparelho de auxílio para realizar movimentos com os membros superiores?|2|Não
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g072|___ usa algum aparelho de auxílio para realizar movimentos com os membros superiores?|9|Ignorado
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g072|___ usa algum aparelho de auxílio para realizar movimentos com os membros superiores?|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g073|____________ faz uso de prótese para os membros superiores?|1|Sim
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g073|____________ faz uso de prótese para os membros superiores?|2|Não
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g073|____________ faz uso de prótese para os membros superiores?|9|Ignorado
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g073|____________ faz uso de prótese para os membros superiores?|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g074|A prótese para os membros superiores foi obtida no SUS?|1|Sim
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g074|A prótese para os membros superiores foi obtida no SUS?|2|Não
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g074|A prótese para os membros superiores foi obtida no SUS?|9|Ignorado
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g074|A prótese para os membros superiores foi obtida no SUS?|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g075|____________ faz uso de órtese para os membros superiores?|1|Sim
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g075|____________ faz uso de órtese para os membros superiores?|2|Não
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g075|____________ faz uso de órtese para os membros superiores?|9|Ignorado
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g075|____________ faz uso de órtese para os membros superiores?|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g076|A órtese para os membros superiores foi obtida no SUS?|1|Sim
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g076|A órtese para os membros superiores foi obtida no SUS?|2|Não
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g076|A órtese para os membros superiores foi obtida no SUS?|9|Ignorado
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g076|A órtese para os membros superiores foi obtida no SUS?|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g077|____________ faz uso de algum outro aparelho de auxílio para realizar movimentos com os membros superiores?|1|Sim
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g077|____________ faz uso de algum outro aparelho de auxílio para realizar movimentos com os membros superiores?|2|Não
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g077|____________ faz uso de algum outro aparelho de auxílio para realizar movimentos com os membros superiores?|9|Ignorado
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g077|____________ faz uso de algum outro aparelho de auxílio para realizar movimentos com os membros superiores?|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g079|___tem dificuldade permanente para levantar uma garrafa com dois litros de água da cintura até a altura dos olhos, mesmo usando prótese ou aparelho de auxílio? (Somente para moradores com 5 anos ou mais de idade.)|1|Não, nenhuma dificuldade
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g079|___tem dificuldade permanente para levantar uma garrafa com dois litros de água da cintura até a altura dos olhos, mesmo usando prótese ou aparelho de auxílio? (Somente para moradores com 5 anos ou mais de idade.)|2|Sim, alguma dificuldade
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g079|___tem dificuldade permanente para levantar uma garrafa com dois litros de água da cintura até a altura dos olhos, mesmo usando prótese ou aparelho de auxílio? (Somente para moradores com 5 anos ou mais de idade.)|3|Sim, muita dificuldade
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g079|___tem dificuldade permanente para levantar uma garrafa com dois litros de água da cintura até a altura dos olhos, mesmo usando prótese ou aparelho de auxílio? (Somente para moradores com 5 anos ou mais de idade.)|4|Sim, não consegue de modo algum
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g079|___tem dificuldade permanente para levantar uma garrafa com dois litros de água da cintura até a altura dos olhos, mesmo usando prótese ou aparelho de auxílio? (Somente para moradores com 5 anos ou mais de idade.)|9|Ignorado
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g079|___tem dificuldade permanente para levantar uma garrafa com dois litros de água da cintura até a altura dos olhos, mesmo usando prótese ou aparelho de auxílio? (Somente para moradores com 5 anos ou mais de idade.)|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g080|___ tem dificuldade permanente para pegar objetos pequenos, como botões e lápis, ou abrir e fechar recipientes ou garrafas, mesmo usando prótese ou aparelho de auxílio? (Somente para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para pegar objetos pequenos, mesmo usando prótese ou aparelho de auxílio? (Para moradores com 2 a 4 anos de idade.)|1|Não, nenhuma dificuldade
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g080|___ tem dificuldade permanente para pegar objetos pequenos, como botões e lápis, ou abrir e fechar recipientes ou garrafas, mesmo usando prótese ou aparelho de auxílio? (Somente para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para pegar objetos pequenos, mesmo usando prótese ou aparelho de auxílio? (Para moradores com 2 a 4 anos de idade.)|2|Sim, alguma dificuldade
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g080|___ tem dificuldade permanente para pegar objetos pequenos, como botões e lápis, ou abrir e fechar recipientes ou garrafas, mesmo usando prótese ou aparelho de auxílio? (Somente para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para pegar objetos pequenos, mesmo usando prótese ou aparelho de auxílio? (Para moradores com 2 a 4 anos de idade.)|3|Sim, muita dificuldade
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g080|___ tem dificuldade permanente para pegar objetos pequenos, como botões e lápis, ou abrir e fechar recipientes ou garrafas, mesmo usando prótese ou aparelho de auxílio? (Somente para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para pegar objetos pequenos, mesmo usando prótese ou aparelho de auxílio? (Para moradores com 2 a 4 anos de idade.)|4|Sim, não consegue de modo algum
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g080|___ tem dificuldade permanente para pegar objetos pequenos, como botões e lápis, ou abrir e fechar recipientes ou garrafas, mesmo usando prótese ou aparelho de auxílio? (Somente para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para pegar objetos pequenos, mesmo usando prótese ou aparelho de auxílio? (Para moradores com 2 a 4 anos de idade.)|9|Ignorado
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g080|___ tem dificuldade permanente para pegar objetos pequenos, como botões e lápis, ou abrir e fechar recipientes ou garrafas, mesmo usando prótese ou aparelho de auxílio? (Somente para moradores com 5 anos ou mais de idade.)OUComparado com crianças da mesma idade, ___ tem dificuldade permanente para pegar objetos pequenos, mesmo usando prótese ou aparelho de auxílio? (Para moradores com 2 a 4 anos de idade.)|NA|Não aplicável
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g081|___ tem dificuldade permanente para levantar uma garrafa com dois litros de água da cintura até a altura dos olhos? (Somente para moradores com 5 anos ou mais de idade.)|1|Não, nenhuma dificuldade
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g081|___ tem dificuldade permanente para levantar uma garrafa com dois litros de água da cintura até a altura dos olhos? (Somente para moradores com 5 anos ou mais de idade.)|2|Sim, alguma dificuldade
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g081|___ tem dificuldade permanente para levantar uma garrafa com dois litros de água da cintura até a altura dos olhos? (Somente para moradores com 5 anos ou mais de idade.)|3|Sim, muita dificuldade
Parte 3 - Questionário do Morador|Módulo G - Pessoas com deficiências (Para pessoas de 2 anos ou mais de idade)|g081|___ tem dificuldade permanente para levantar uma garrafa com dois litros de água da cintura até a altura dos olhos? (Somente para moradores com 5 anos ou mais de idade.)|4|Sim, não consegue de modo algum
